[INFO ] 859     Cold:0.012997,0.010598,0.021138,0.033929,0.545106,0.013632,0.024203,0.035720,-1
[INFO ] 864     Whole:0.032346,0.027873,0.020086,0.032640,0.595628,0.017761,0.029827,0.078582,-1
[INFO ] 864     Cold:0.012983,0.010452,0.021405,0.033521,0.544896,0.013094,0.023687,0.035266,-1
[INFO ] 869     Whole:0.032451,0.028056,0.019942,0.033278,0.596925,0.017968,0.030237,0.079993,-1
[INFO ] 869     Cold:0.012969,0.010703,0.021182,0.034739,0.545977,0.013331,0.024152,0.035279,-1
[INFO ] 874     Whole:0.032963,0.028220,0.020288,0.032949,0.596504,0.018212,0.030439,0.080598,-1
[INFO ] 874     Cold:0.013164,0.010605,0.021505,0.033834,0.545733,0.013471,0.024214,0.036425,-1
[INFO ] 879     Whole:0.033047,0.028084,0.020496,0.033179,0.596767,0.018046,0.030272,0.079892,-1
[INFO ] 879     Cold:0.013122,0.010647,0.021951,0.034276,0.545768,0.013395,0.024153,0.035707,-1
[INFO ] 884     Whole:0.032262,0.027891,0.020103,0.033072,0.596346,0.017958,0.030149,0.079446,-1
[INFO ] 884     Cold:0.012955,0.010696,0.021611,0.034293,0.545768,0.013579,0.024317,0.035817,-1
[INFO ] 889     Whole:0.032605,0.028000,0.019924,0.033241,0.596119,0.017941,0.030130,0.078818,-1
[INFO ] 889     Cold:0.013122,0.010640,0.021296,0.034555,0.545663,0.013430,0.024200,0.035549,-1
[INFO ] 894     Whole:0.032816,0.028052,0.020129,0.033088,0.595996,0.018147,0.030352,0.080048,-1
[INFO ] 894     Cold:0.012969,0.010724,0.021211,0.034339,0.545559,0.013503,0.024264,0.035662,-1
[INFO ] 899     Whole:0.032465,0.027936,0.019985,0.033253,0.596171,0.018015,0.030178,0.079116,-1
[INFO ] 899     Cold:0.012899,0.010598,0.021254,0.034564,0.545245,0.013504,0.024252,0.035506,-1
[INFO ] 904     Whole:0.032472,0.028136,0.020265,0.033621,0.596662,0.018237,0.030535,0.079795,-1
[INFO ] 904     Cold:0.013136,0.010738,0.021807,0.035070,0.545698,0.013880,0.024734,0.036395,-1
[INFO ] 909     Whole:0.032381,0.027775,0.020270,0.033020,0.595663,0.017883,0.030014,0.078296,-1
[INFO ] 909     Cold:0.013206,0.010549,0.021860,0.034318,0.545384,0.013595,0.024270,0.035682,-1
[INFO ] 914     Whole:0.032318,0.028059,0.020012,0.033260,0.596855,0.018047,0.030265,0.078977,-1
[INFO ] 914     Cold:0.013025,0.010626,0.021520,0.034575,0.545559,0.013718,0.024435,0.036008,-1
[INFO ] 919     Whole:0.032991,0.028319,0.020256,0.033667,0.597381,0.018308,0.030666,0.080200,-1
[INFO ] 919     Cold:0.013150,0.010856,0.021431,0.035037,0.546674,0.013764,0.024702,0.036399,-1
[INFO ] 924     Whole:0.032598,0.028196,0.020031,0.033209,0.597205,0.017869,0.030163,0.079246,-1
[INFO ] 924     Cold:0.013067,0.010633,0.021379,0.034152,0.545872,0.013251,0.023985,0.035306,-1
[INFO ] 929     Whole:0.032739,0.028140,0.020328,0.033423,0.596715,0.018035,0.030333,0.079716,-1
[INFO ] 929     Cold:0.013206,0.010814,0.021858,0.035050,0.546395,0.013505,0.024459,0.035829,-1
[INFO ] 934     Whole:0.033145,0.028301,0.020320,0.033474,0.597083,0.018263,0.030559,0.080164,-1
[INFO ] 934     Cold:0.013234,0.010710,0.021501,0.034777,0.546012,0.013585,0.024486,0.036368,-1
[INFO ] 939     Whole:0.032858,0.028459,0.020167,0.033702,0.597713,0.018319,0.030696,0.080433,-1
[INFO ] 939     Cold:0.012955,0.010738,0.021328,0.034904,0.546151,0.013681,0.024542,0.036100,-1
[INFO ] 944     Whole:0.032549,0.028333,0.020236,0.033534,0.597416,0.018232,0.030577,0.080193,-1
[INFO ] 944     Cold:0.013248,0.010856,0.021832,0.034991,0.546604,0.013709,0.024642,0.036233,-1


[INFO ] 949     Whole:0.032816,0.028210,0.020273,0.033187,0.596820,0.018101,0.030298,0.079463,-1
[INFO ] 949     Cold:0.013025,0.010584,0.021588,0.034244,0.545315,0.013564,0.024208,0.035516,-1
[INFO ] 954     Whole:0.032662,0.028364,0.020326,0.033579,0.597118,0.018223,0.030543,0.080052,-1
[INFO ] 954     Cold:0.013276,0.010766,0.021902,0.034793,0.545698,0.013599,0.024419,0.035592,-1
[INFO ] 959     Whole:0.032830,0.028105,0.020525,0.033146,0.596539,0.018299,0.030490,0.080661,-1
[INFO ] 959     Cold:0.013262,0.010696,0.021984,0.034527,0.545663,0.013676,0.024405,0.035847,-1
[INFO ] 964     Whole:0.033110,0.028403,0.020361,0.033665,0.597503,0.018297,0.030721,0.080886,-1
[INFO ] 964     Cold:0.013178,0.010898,0.021368,0.034921,0.546465,0.013561,0.024519,0.036094,-1
[INFO ] 969     Whole:0.032823,0.028336,0.020203,0.033630,0.597311,0.018365,0.030719,0.080775,-1
[INFO ] 969     Cold:0.013122,0.010738,0.021545,0.034872,0.546291,0.013742,0.024574,0.036031,-1
[INFO ] 974     Whole:0.032851,0.028273,0.020364,0.033467,0.597048,0.018273,0.030565,0.080095,-1
[INFO ] 974     Cold:0.013290,0.010738,0.021717,0.034574,0.546082,0.013760,0.024563,0.036296,-1
[INFO ] 979     Whole:0.032893,0.028564,0.020433,0.034009,0.597976,0.018561,0.030979,0.080947,-1
[INFO ] 979     Cold:0.013178,0.010849,0.021691,0.035490,0.546639,0.014072,0.025031,0.036752,-1
[INFO ] 984     Whole:0.033208,0.028269,0.020576,0.033431,0.597170,0.018165,0.030528,0.080194,-1
[INFO ] 984     Cold:0.013276,0.010738,0.021890,0.034605,0.546535,0.013541,0.024406,0.036010,-1
[INFO ] 989     Whole:0.033019,0.028518,0.020561,0.033923,0.597450,0.018358,0.030753,0.080084,-1
[INFO ] 989     Cold:0.013178,0.010828,0.021885,0.035338,0.546500,0.013783,0.024725,0.036132,-1
[INFO ] 994     Whole:0.032928,0.028280,0.020307,0.033693,0.596978,0.018220,0.030588,0.079874,-1
[INFO ] 994     Cold:0.013067,0.010766,0.021483,0.035198,0.545977,0.013688,0.024583,0.035985,-1
[INFO ] 999     Whole:0.032907,0.028406,0.020117,0.033442,0.597345,0.018226,0.030526,0.080029,-1
[INFO ] 999     Cold:0.012969,0.010821,0.021195,0.034679,0.546116,0.013545,0.024415,0.036025,-1
[INFO ] 0.033250,0.028560,0.020426,0.033851,0.597906,0.018518,0.030924,0.081027,-1
